collagen,glycogen,lipids,DNA
0.03192046620250136,0.03141118309507247,0.031998506736352406,0.031548969116117355
0.03219329069995863,0.031768128357516474,0.032331824514856077,0.03176213782636139
0.03246611519741591,0.03212507361996048,0.032331824514856077,0.03197530653660543
0.03219329069995863,0.03212507361996048,0.031998506736352406,0.032188475246849466
0.03219329069995863,0.031768128357516474,0.031998506736352406,0.032188475246849466
0.03219329069995863,0.03212507361996048,0.031998506736352406,0.0324016439570935
0.03246611519741591,0.03248201888240449,0.032331824514856077,0.032827981377581576
0.033011764192330456,0.03390979993218051,0.03299846007186342,0.03325431879806965
0.03328458868978774,0.03462369045706852,0.034665048964381766,0.033893824928801754
